82395,45985,46037.694849537,Finalizada,2006148,CONJ. MOVIMENTADOR INTELIGENTE - IZZY 300 220V 50-60HZ LOG,MOTORES,200.0,200.0
82396,45985,45986.4322222222,Finalizada,2003010,"INTER. DIGI. DIGITAL KEY 6P20 433,92 PRETO COM BOTÃO PRETO AGL",MOTORES,992.0,992.0
82397,45985,46010.5985648148,Finalizada,1015532,"BARREIRA ARTICULADA CANCELA AGUSTA BRUSHLESS AGL DC COM LED - 4,0m",MOTORES,4.0,4.0
82411,45985,45996.4066898148,Finalizada,1015006,"CANCELA AGUSTA BRUSHLESS P/ BARREIRA AGL DC 2,5S - 4,5M a 6M CINZA EX",MOTORES,2.0,2.0
82424,45985,46001.390162037,Finalizada,2009509,"ACIONAMENTO P/ MOVIMENTADOR TRINO PIVÔ 0,75M",MOTORES,800.0,800.0
82454,45985,45986.2580324074,Finalizada,1015504,"BARREIRA CANCELA AGUSTA BRUSHLESS AGL DC COM LED - 4,0m",MOTORES,2.0,2.0
82456,45985,45985.6549768519,Finalizada,813572,"PERFIL AL 6,0M STL 1851 CANCELAS",MOTORES,36.0,36.0
82458,45985,45985.6543981481,Finalizada,813570,"PERFIL AL 5,0M STL 1851 CANCELAS",MOTORES,66.0,66.0
82459,45985,45985.6543055556,Finalizada,813569,"PERFIL AL 4,5M STL 1851 CANCELAS",MOTORES,34.0,34.0
82461,45985,45985.654212963,Finalizada,813568,"PERFIL AL 4,0M STL 1851 CANCELAS",MOTORES,94.0,94.0
82462,45985,45985.655787037,Finalizada,813606,"PERFIL AL 5,0M SOL 7 STLF-0846 6063 T6",MOTORES,24.0,24.0
82463,45985,45985.6556944444,Finalizada,813607,"PERFIL AL 5,5M SOL 7 STLF-0846 6063 T7",MOTORES,20.0,20.0
82471,45985,45985.7033217593,Finalizada,2010016,TAMPA E BASE PLÁSTICA DA CENTRAL DESLIZANTE,MOTORES,15.0,15.0
82472,45985,45985.7032407407,Finalizada,2010138,BORNE DE ENERGIA CENTRAL MOTOR,MOTORES,15.0,15.0
82473,45985,45985.7031712963,Finalizada,2010207,MANCAL BASCULANTE COMPLETO,MOTORES,2.0,2.0
82474,45985,45985.7031134259,Finalizada,2010270,TAMPA GRAFITE PARA MOTOR AGL IZZY CONVENCIONAL,MOTORES,1.0,1.0
82475,45985,45985.7030208333,Finalizada,2010267,CONJUNTO DE DESTRAVAMENTO NYLON COMPLETO TRINO 300 / LIGHT AGL,MOTORES,2.0,2.0
82476,45985,45985.7029282407,Finalizada,2010098,"PORCA DO FUSO DE 4 ENTRADAS 1,4M A 2,0M",MOTORES,4.0,4.0
82477,45985,45985.7028587963,Finalizada,2010188,"PORCA DO FUSO DE 5 ENTRADAS 1,4M A 2,0M",MOTORES,3.0,3.0
82478,45985,45985.7027662037,Finalizada,2010074,"MANCAL PERFIL SUPERIOR PARA FUSO 1/2""",MOTORES,2.0,2.0
82479,45985,45985.7026967593,Finalizada,2010299,ENGRENAGEM 2 ENTRADAS NEW BV SPEED,MOTORES,1.0,1.0
82480,45985,45985.7026273148,Finalizada,2010056,KIT IMÃ FIM DE CURSO DESLIZANTE,MOTORES,134.0,134.0
82481,45985,45985.7024884259,Finalizada,2010039,TAMPA PRETA PARA MOTOR AGL CONVENCIONAL,MOTORES,10.0,10.0
82482,45985,45985.7024189815,Finalizada,2010114,"SENSOR DE FIM DE CURSO REED DO BASCULANTE/PIVO 1,5M",MOTORES,10.0,10.0
82483,45985,45985.702349537,Finalizada,2010013,GOMO 25 CM P/ CREMALHEIRA - ALUMINIO,MOTORES,10.0,10.0
82484,45985,45985.7022569444,Finalizada,2010024,BASE DE ALUMÍNIO INFERIOR E SUPERIOR DO DESLIZANTE INDUSTRIAL STRONG,MOTORES,1.0,1.0
82485,45985,45985.7021875,Finalizada,2010020,EIXO PRINCIPAL LINHA TRINO,MOTORES,1.0,1.0
82488,45986,45986.4751273148,Finalizada,813182,"FUSO P 7.5MM DE 0,75M E 2 ENTRADAS PIVO",MOTORES,50.0,50.0
82489,45986,45986.4752083333,Finalizada,813459,"TUBO DE INOX CORTADO PARA PIVO 0,75M",MOTORES,272.0,272.0
82490,45986,45986.4753009259,Finalizada,813458,"TUBO DE INOX CORTADO PARA PIVO 0,50M",MOTORES,32.0,32.0
82491,45986,45986.4753935185,Finalizada,813460,"TUBO DE INOX CORTADO PARA PIVO 1,0M",MOTORES,16.0,16.0
82493,45986,45986.4755208333,Finalizada,813184,"FUSO P 7.5MM DE 1,5M E 2 ENTRADAS",MOTORES,58.0,58.0
82494,45986,45986.4756134259,Finalizada,813183,"FUSO P 7.5MM DE 1,0M E 2 ENTRADAS",MOTORES,15.0,15.0
82495,45986,45986.4757175926,Finalizada,813183,"FUSO P 7.5MM DE 1,0M E 2 ENTRADAS",MOTORES,93.0,93.0
82496,45986,45986.4758217593,Finalizada,813182,"FUSO P 7.5MM DE 0,75M E 2 ENTRADAS PIVO",MOTORES,160.0,160.0
82498,45986,45986.4759259259,Finalizada,813366,"FUSO P.60 Ø 1/2 DE 2,0M",MOTORES,23.0,23.0
82499,45986,45986.4760069444,Finalizada,813367,"FUSO P.60 Ø 1/2 DE 2,5M",MOTORES,20.0,20.0
82500,45986,45988.5194212963,Finalizada,813155,"FUSO P 7.5MM DE 3,5M E 6 ENTRADAS",MOTORES,7.0,7.0
82502,45986,45996.4028819444,Finalizada,2003018,"INTER. DIGI. DIGITAL KEY 6P20 433,92 PRETO COM BOTÃO PRETO AGL EX",MOTORES,500.0,500.0
82504,45986,46006.4174421296,Finalizada,2008039,CONJ. MOVIMENTADOR NEW BV SPEED TURBO PRO 1/2HP FREQUENCY INVERTER BIVOLT SEM ACIONAMENTO,MOTORES,3.0,3.0
82505,45986,46006.4175347222,Finalizada,2008091,CONJ. MOVIMENTADOR BV SPEED TURBO PRO LIGHT 1/5HP FREQUENCY INVERTER BIVOLT SEM ACIONAMENTO,MOTORES,1.0,1.0
82506,45986,46002.7200694444,Finalizada,2008044,CONJ. MOVIMENTADOR TRINO NEW BV HEAVY SPEED 220V SEM ACIONAMENTO,MOTORES,1.0,1.0
82522,45986,45986.4763194444,Finalizada,2008002,CONJ. MOVIMENTADOR TRINO BV3 220V SEM ACIONAMENTO,MOTORES,1.0,1.0
82523,45986,45986.4277314815,Finalizada,2003066,"KIT 90 UND INTER. DIGI. DIGITAL KEY 6P20 433,92 2 CANAIS PRETO COM BOTÃO PRETO",MOTORES,3.0,3.0
82524,45986,45986.4294328704,Finalizada,2003064,"INTER. DIGI. DIGITAL KEY 6P20 433,92 2 CANAIS BRANCO COM BOTÃO BRANCO",MOTORES,100.0,100.0
82525,45986,45986.4303935185,Finalizada,2003063,"INTER. DIGI. DIGITAL KEY 6P20 433,92 2 CANAIS BRANCO COM BOTÃO PRETO",MOTORES,99.0,99.0
82526,45986,45986.4790046296,Finalizada,813155,"FUSO P 7.5MM DE 3,5M E 6 ENTRADAS",MOTORES,17.0,17.0
82527,45986,45986.4791550926,Finalizada,813155,"FUSO P 7.5MM DE 3,5M E 6 ENTRADAS",MOTORES,15.0,15.0
82528,45986,45986.4792476852,Finalizada,813189,"FUSO P 7.5MM DE 3,0M E 6 ENTRADAS",MOTORES,5.0,5.0
82529,45986,45986.4793287037,Finalizada,813370,"FUSO P.60 Ø 1/2 DE 4,0M",MOTORES,4.0,4.0
82530,45986,45986.4793981481,Finalizada,813370,"FUSO P.60 Ø 1/2 DE 4,0M",MOTORES,3.0,3.0
82531,45986,45986.4794791667,Finalizada,813565,"FUSO P.60 Ø 1/2 DE 4,5M",MOTORES,5.0,5.0
82532,45986,45986.4796296296,Finalizada,813371,"FUSO P.60 Ø 1/2 DE 5,0M",MOTORES,5.0,5.0
82537,45986,45986.5093402778,Finalizada,2003062,"INTER. DIGI. DIGITAL KEY 6P20 433,92 2 CANAIS PRETO COM BOTÃO PRETO",MOTORES,200.0,200.0
82538,45986,46037.6949305556,Finalizada,2006148,CONJ. MOVIMENTADOR INTELIGENTE - IZZY 300 220V 50-60HZ LOG,MOTORES,100.0,100.0
82550,45986,46037.695,Finalizada,2010016,TAMPA E BASE PLÁSTICA DA CENTRAL DESLIZANTE,MOTORES,10.0,10.0
82553,45986,46037.6951041667,Finalizada,2010014,CRUZETA DO MANCAL,MOTORES,10.0,10.0
82554,45986,46037.695162037,Finalizada,2010505,"EMBALAGEM EXTERNA ACIONAMENTO 2,0 METROS",MOTORES,5.0,5.0
82555,45986,46037.6952083333,Finalizada,2010270,TAMPA GRAFITE PARA MOTOR AGL IZZY CONVENCIONAL,MOTORES,2.0,2.0
82558,45986,46037.6952777778,Finalizada,2010013,GOMO 25 CM P/ CREMALHEIRA - ALUMINIO,MOTORES,24.0,24.0
82560,45986,46037.6953356481,Finalizada,2010070,GOMO 25 CM P/ CREMALHEIRA - PLASTICO,MOTORES,50.0,50.0
82563,45986,46037.6953819444,Finalizada,2010294,CONJUNTO DE CHAVE DE DESTRAVAMENTO PIVO,MOTORES,1.0,1.0
82565,45986,45993.6051967593,Finalizada,2010437,CHAVE DE DESTRAVAMENTO NYLON NOVA PARA TRINO 300 / LIGHT AGL,MOTORES,1.0,1.0
82580,45986,46037.6954513889,Finalizada,2010013,GOMO 25 CM P/ CREMALHEIRA - ALUMINIO,MOTORES,10.0,10.0
82581,45986,45986.6837152778,Finalizada,2010305,"PORCA DO FUSO NEW BV P.60 Ø 1/2 1,4M A 2,0M",MOTORES,1.0,1.0
82582,45986,45987.4768055556,Finalizada,2013503,"ACIONAMENTO MOVIMENTADOR TRINO DESLIZANTE HORIZONTAL 3,0M",MOTORES,10.0,10.0
82583,45986,45994.4281134259,Finalizada,2013504,"ACIONAMENTO MOVIMENTADOR TRINO DESLIZANTE HORIZONTAL 3,5M",MOTORES,7.0,7.0
82605,45987,45994.3696759259,Finalizada,2001039,CONJ. MOVIMENTADOR TRINO 700 127V 50-60HZ SEM CREMALHEIRA,MOTORES,3.0,3.0
82606,45987,46007.6797916667,Finalizada,2001188,CONJ. MOVIMENTADOR TRINO 900 127V 50-60HZ SEM CREMALHEIRA COM  B. ALUMINIUM,MOTORES,3.0,3.0
82611,45987,45996.4068981481,Finalizada,1015008,"CANCELA AGUSTA BRUSHLESS P/ BARREIRA SEM LOGO DC 2,5S - 4,5M a 6M CINZA",MOTORES,2.0,2.0
82612,45987,45989.4878703704,Finalizada,1015558,"BARREIRA CANCELA AGUSTA BRUSHLESS SEM LOGO DC COM LED - 6,0m",MOTORES,2.0,2.0
82619,45987,,Iniciada,813599,"SENSOR DE FIM DE CURSO REED BV/NEW BV/PIVO 0,75M",MOTORES,800.0,602.0
82626,45987,46010.6117476852,Finalizada,2001161,CONJ. MOVIMENTADOR TRINO 300 220V Light 50-60HZ SEM CREMALHEIRA,MOTORES,200.0,200.0
82634,45987,45987.4830092593,Finalizada,401260,PARAFUSO MQ PN HXL T25 TMA 5X45 PS 30 ZB (ROSCA COMPLETA),MOTORES,86.0,86.0
82651,45987,45989.6635532407,Finalizada,2006041,CONJ. MOVIMENTADOR INTELIGENTE - IZZY 300 220V 50-60HZ SEM CREMALHEIRA,MOTORES,200.0,200.0
82661,45987,46037.6955439815,Finalizada,2013504,"ACIONAMENTO MOVIMENTADOR TRINO DESLIZANTE HORIZONTAL 3,5M",MOTORES,3.0,3.0
82662,45987,45987.6375694444,Finalizada,813182,"FUSO P 7.5MM DE 0,75M E 2 ENTRADAS PIVO",MOTORES,116.0,116.0
82663,45987,45987.6374652778,Finalizada,813182,"FUSO P 7.5MM DE 0,75M E 2 ENTRADAS PIVO",MOTORES,170.0,170.0
82677,45987,45987.6895138889,Finalizada,813396,"PERFIL AL 0,75M SOL 7 STLF-0864 6063",MOTORES,328.0,328.0
82681,45988,46037.6956018519,Finalizada,2010207,MANCAL BASCULANTE COMPLETO,MOTORES,2.0,2.0
82682,45988,45988.2488773148,Finalizada,2010044,TAMPA BRANCA PARA MOTOR AGL IZZY SOFT/ TRINO 300 SPEED,MOTORES,1.0,1.0
82684,45988,46037.6957060185,Finalizada,2010097,IMÃ DE FIM DE CURSO 5X13X20MM BV,MOTORES,15.0,15.0
82685,45988,46037.695775463,Finalizada,2010039,TAMPA PRETA PARA MOTOR AGL CONVENCIONAL,MOTORES,15.0,15.0
82686,45988,46037.6959143519,Finalizada,2010056,KIT IMÃ FIM DE CURSO DESLIZANTE,MOTORES,148.0,148.0
82687,45988,46037.6959837963,Finalizada,2010039,TAMPA PRETA PARA MOTOR AGL CONVENCIONAL,MOTORES,15.0,15.0
82697,45988,46003.6794212963,Finalizada,2008037,CONJ. MOVIMENTADOR TRINO NEW BV LIGHT SPEED 220V SEM ACIONAMENTO,MOTORES,30.0,30.0
82699,45988,46006.5739236111,Finalizada,2008026,CONJ. MOVIMENTADOR TRINO NEW BV4 127V SEM ACIONAMENTO,MOTORES,1.0,1.0
82701,45988,45995.3401041667,Finalizada,2001221,CONJ. MOVIMENTADOR DZ INDUSTRIAL STRONG 2000KG 220V 50-60HZ SEM CREMALHEIRA,MOTORES,2.0,2.0
82702,45988,46002.4879282407,Finalizada,2008540,"ACIONAMENTO MOVIMENTADOR TRINO NEW BV 1,75M",MOTORES,5.0,5.0
82703,45988,46001.3919444444,Finalizada,2008528,"ACIONAMENTO MOVIMENTADOR TRINO NEW BV 2,0M",MOTORES,4.0,4.0
82706,45988,46037.6960648148,Finalizada,2013504,"ACIONAMENTO MOVIMENTADOR TRINO DESLIZANTE HORIZONTAL 3,5M",MOTORES,10.0,10.0
82707,45988,46037.6961111111,Finalizada,2013503,"ACIONAMENTO MOVIMENTADOR TRINO DESLIZANTE HORIZONTAL 3,0M",MOTORES,10.0,10.0
82708,45988,46037.6961921296,Finalizada,2013506,"ACIONAMENTO MOVIMENTADOR TRINO DESLIZANTE HORIZONTAL 4,5M",MOTORES,5.0,5.0
82709,45988,46037.6962384259,Finalizada,2013507,"ACIONAMENTO MOVIMENTADOR TRINO DESLIZANTE HORIZONTAL 5,0M",MOTORES,8.0,8.0
82710,45988,45988.4237037037,Finalizada,813581,"FUSO P 1/4 DE 1,2M PORCA LISA MOTOR SOLAR",MOTORES,1.0,1.0
82748,45988,45988.5809027778,Finalizada,813365,"FUSO P.60 Ø 1/2 DE 1,75M",MOTORES,5.0,5.0
82749,45988,45988.5829861111,Finalizada,811761,SACO PLASTICO TRANSPARENTE 14CM X 40CM,MOTORES,229.0,229.0
82759,45988,45988.6162731481,Finalizada,105071,FITA GOMADA 80 MM COM REFORÇO,MOTORES,1.0,1.0
82760,45988,45988.617349537,Finalizada,801230,TUBO ROTATIVO LISO Ø12MM ZINCADO - BARREIRA ARTICULADA CANCELA,MOTORES,15.0,15.0
82761,45988,45988.6179976852,Finalizada,801247,TUBO ROTATIVO RASGO Ø12MM ZINCADO - BARREIRA ARTICULADA CANCELA,MOTORES,15.0,15.0
82784,45988,45988.720474537,Finalizada,813182,"FUSO P 7.5MM DE 0,75M E 2 ENTRADAS PIVO",MOTORES,236.0,236.0
82785,45989,45994.5828587963,Finalizada,1015553,TAMPA DA CANCELA,MOTORES,9.0,9.0
82786,45989,45994.5828819444,Finalizada,1015548,SUPORTE COMPLETO DE FIXAÇÃO PARA BARREIRA AGUSTA CINZA,MOTORES,7.0,7.0
82787,45989,45994.5829166667,Finalizada,2010062,"CAIXA MOTOR LINHA TRINO AGL 24,0 X 19,5 X 24,5",MOTORES,10.0,10.0
82788,45989,45994.5829861111,Finalizada,2010016,TAMPA E BASE PLÁSTICA DA CENTRAL DESLIZANTE,MOTORES,9.0,9.0
82789,45989,45994.5830208333,Finalizada,2010109,ENGRENAGEM INTERNA TRINO 700/900,MOTORES,3.0,3.0
82790,45989,45994.5830671296,Finalizada,2010014,CRUZETA DO MANCAL,MOTORES,4.0,4.0
82791,45989,45994.5831018519,Finalizada,2010207,MANCAL BASCULANTE COMPLETO,MOTORES,2.0,2.0
82792,45989,45994.5831365741,Finalizada,2010278,"SENSOR DE FIM DE CURSO REED DO BASCULANTE 3,5M",MOTORES,6.0,6.0
82793,45989,45989.2901967593,Finalizada,2010271,ARANHA DO DESLIZANTE COM FURO M5,MOTORES,1.0,1.0
82794,45989,46001.6627893519,Finalizada,2001161,CONJ. MOVIMENTADOR TRINO 300 220V Light 50-60HZ SEM CREMALHEIRA,MOTORES,200.0,200.0
82800,45989,45993.3528472222,Finalizada,2010324,CREMALHEIRA P/ MOTOR INDUSTRIAL STRONG 2000KG 1M GOMO ALUMÍNIO,MOTORES,10.0,10.0
82801,45989,45993.3529398148,Finalizada,2010226,CREMALHEIRA P/ MOTOR INDUSTRIAL STRONG 2000KG 1M NYLON,MOTORES,20.0,20.0
82802,45989,45994.5832175926,Finalizada,2010158,ESTATOR E ROTOR P28 220V MONO 60HZ BV - REPOSIÇÃO,MOTORES,1.0,1.0
82803,45989,45994.583275463,Finalizada,2010039,TAMPA PRETA PARA MOTOR AGL CONVENCIONAL,MOTORES,22.0,22.0
82806,45989,46030.4425810185,Finalizada,2010182,"SENSOR DE FIM DE CURSO REED DO PIVOTANTE 1,50M",MOTORES,2.0,1.0
82808,45989,45994.5835069444,Finalizada,2010204,CENTRAL PARA MOTOR PORTA DE ENROLAR AC220,MOTORES,2.0,2.0
82809,45989,45994.5835416667,Finalizada,2030072,ESTATOR E ROTOR P45 220V 60HZ MONTADO PARA TRINO 500 SPED/IZZY 500 SPEED,MOTORES,1.0,1.0
82810,45989,45989.4094212963,Finalizada,2010046,CAP. PARTIDA 30uF/250Vac,MOTORES,1.0,1.0
82811,45989,45994.583599537,Finalizada,2010335,ENCODER COMPLETO NEW BV IZZY E NEW BV SPEED TURBO,MOTORES,1.0,1.0
82816,45989,45994.5836226852,Finalizada,2010309,PROTEÇÃO DA CENTRAL PARA MOTOR NEW BV AGL,MOTORES,1.0,1.0
82817,45989,45989.4320023148,Finalizada,2010542,COROA MAIOR DA TESTEIRA P/ PORTA DE ENROLAR AC300,MOTORES,1.0,1.0
82819,45989,45994.5836921296,Finalizada,2010097,IMÃ DE FIM DE CURSO 5X13X20MM BV,MOTORES,17.0,17.0
82820,45989,45994.5837268519,Finalizada,2010121,TAMPA CINZA PARA MOTOR AGL SPEED 300 / SOFT,MOTORES,2.0,2.0
82822,45989,45994.5837731482,Finalizada,2010281,PINO DE DESTRAVAMENTO MANUAL PIVOTANTE,MOTORES,1.0,1.0
82830,45989,45994.5838194444,Finalizada,1015511,"BARREIRA CANCELA AGUSTA BRUSHLESS AGL DC COM LED - 5,0m",MOTORES,5.0,5.0
82831,45989,45992.4298958333,Finalizada,1015558,"BARREIRA CANCELA AGUSTA BRUSHLESS SEM LOGO DC COM LED - 6,0m",MOTORES,5.0,5.0
82840,45989,45989.5222800926,Finalizada,813605,"PERFIL AL 4,5M SOL 7 STLF-0846 6063 T5",MOTORES,17.0,17.0
82843,45989,45989.522650463,Finalizada,813605,"PERFIL AL 4,5M SOL 7 STLF-0846 6063 T5",MOTORES,5.0,5.0
82844,45989,46002.3629398148,Finalizada,2001161,CONJ. MOVIMENTADOR TRINO 300 220V Light 50-60HZ SEM CREMALHEIRA,MOTORES,200.0,200.0
82851,45989,46006.4600462963,Finalizada,2001161,CONJ. MOVIMENTADOR TRINO 300 220V Light 50-60HZ SEM CREMALHEIRA,MOTORES,200.0,200.0
82882,45990,45992.5866898148,Finalizada,2010109,ENGRENAGEM INTERNA TRINO 700/900,MOTORES,9.0,9.0
82890,45990,45994.5841087963,Finalizada,2010173,PROTEÇÃO CENTRAL DUPLA,MOTORES,1.0,1.0
82891,45990,45994.5841435185,Finalizada,2010190,MANCAL PIVOTANTE COMPLETO,MOTORES,2.0,2.0
82895,45992,45992.2874884259,Finalizada,2003062,"INTER. DIGI. DIGITAL KEY 6P20 433,92 2 CANAIS PRETO COM BOTÃO PRETO",MOTORES,98.0,98.0
82896,45992,46000.4158912037,Finalizada,2001161,CONJ. MOVIMENTADOR TRINO 300 220V Light 50-60HZ SEM CREMALHEIRA,MOTORES,200.0,200.0
82901,45992,45993.4518402778,Finalizada,2001022,"CREMALHEIRA RESIDENCIAL 1,5 METRO PERFIL ALUM GOMO PLASTICO MOD 4",MOTORES,41.0,41.0
82902,45992,45993.3525462963,Finalizada,2010324,CREMALHEIRA P/ MOTOR INDUSTRIAL STRONG 2000KG 1M GOMO ALUMÍNIO,MOTORES,30.0,30.0
82903,45992,46006.5370023148,Finalizada,2006096,CONJ. MOVIMENTADOR INTELIGENTE - IZZY TRINO NEW BV4 127V SEM ACIONAMENTO,MOTORES,9.0,9.0
82904,45992,46002.6386689815,Finalizada,2008028,CONJ. MOVIMENTADOR TRINO NEW BV3 127V SEM ACIONAMENTO,MOTORES,2.0,2.0
82907,45992,45993.4510532407,Finalizada,2001182,CONJ. MOVIMENTADOR TRINO 500 127V 50-60HZ SEM CREMALHEIRA COM  B. ALUMINIUM,MOTORES,3.0,3.0
82908,45992,45993.6021180556,Finalizada,2001179,CONJ. MOVIMENTADOR TRINO 300 127V 50-60HZ SEM CREMALHEIRA COM  B. ALUMINIUM,MOTORES,3.0,3.0
82911,45992,45996.2415856481,Finalizada,2006035,CONJ. MOVIMENTADOR INTELIGENTE - IZZY DZ INDUSTRIAL STRONG 2000KG 220V 50-60HZ SEM CREMALHEIRA,MOTORES,2.0,2.0
82914,45992,46010.618599537,Finalizada,2001233,CONJ. MOVIMENTADOR TRINO 300 127V Light 50-60HZ SEM CREMALHEIRA,MOTORES,200.0,200.0
82915,45992,45996.3607523148,Finalizada,2001233,CONJ. MOVIMENTADOR TRINO 300 127V Light 50-60HZ SEM CREMALHEIRA,MOTORES,200.0,200.0
82916,45992,46010.6357060185,Finalizada,2001233,CONJ. MOVIMENTADOR TRINO 300 127V Light 50-60HZ SEM CREMALHEIRA,MOTORES,200.0,200.0
82917,45992,46006.4272453704,Finalizada,2003034,"INTER. DIGI. DIGITAL KEY 6P20 433,92 PARA MOTOR DE PORTA DE ENROLAR AGL",MOTORES,15.0,15.0
82918,45992,46037.7000810185,Finalizada,2003018,"INTER. DIGI. DIGITAL KEY 6P20 433,92 PRETO COM BOTÃO PRETO AGL EX",MOTORES,300.0,300.0
82919,45992,46002.495787037,Finalizada,1015001,"CANCELA AGUSTA BRUSHLESS P/ BARREIRA AGL DC 1,2S - ATÉ 4,0M CINZA",MOTORES,5.0,5.0
82920,45992,45996.4375578704,Finalizada,1015502,"BARREIRA CANCELA AGUSTA BRUSHLESS AGL DC COM LED - 3,0m",MOTORES,5.0,5.0
82921,45992,45995.3646643519,Finalizada,1015504,"BARREIRA CANCELA AGUSTA BRUSHLESS AGL DC COM LED - 4,0m",MOTORES,4.0,4.0
82922,45992,46000.4235185185,Finalizada,1015534,"BARREIRA ARTICULADA CANCELA AGUSTA BRUSHLESS AGL DC SEM LED - 3,0m",MOTORES,1.0,1.0
82924,45992,46009.4527083333,Finalizada,2009508,"ACIONAMENTO P/ MOVIMENTADOR TRINO PIVÔ 0,50M",MOTORES,50.0,33.0
82925,45992,46003.7044212963,Finalizada,2008502,"ACIONAMENTO MOVIMENTADOR TRINO BV 2,0M",MOTORES,4.0,4.0
82941,45992,46002.6525925926,Finalizada,813101,"CREMALHEIRA PERFIL AÇO GOMO DE ALUMÍNIO 1,5M",MOTORES,1020.0,1020.0
82943,45992,45992.5216319444,Finalizada,813037,ENGRENAGEM EXTERNA MOTOR 17 DENTES,MOTORES,95.0,95.0
82952,45992,45992.5860185185,Finalizada,1015538,FONTE CHAVEADA 24V - PARA CANCELA,MOTORES,10.0,10.0
82954,45992,46037.7001273148,Finalizada,2010014,CRUZETA DO MANCAL,MOTORES,2.0,2.0
82955,45992,45992.59,Finalizada,2010095,ACOPLAMENTO DO BV/PIVÔ,MOTORES,2.0,2.0
82958,45992,45992.593912037,Finalizada,2010199,SEM FIM DE DUAS ENTRADAS PARA MOTOR BASCULANTE,MOTORES,3.0,3.0
82962,45992,45994.5813078704,Finalizada,2010277,"SENSOR DE FIM DE CURSO REED DO BASCULANTE 3,0M",MOTORES,3.0,3.0
82963,45992,45992.5976736111,Finalizada,2010024,BASE DE ALUMÍNIO INFERIOR E SUPERIOR DO DESLIZANTE INDUSTRIAL STRONG,MOTORES,3.0,3.0
82965,45992,45992.5993981482,Finalizada,2010252,"TUBO INOX PIVOTANTE 1,0M C/ PORCA",MOTORES,5.0,5.0
82966,45992,45992.6011226852,Finalizada,2030062,ESTATOR E ROTOR P17 220V 60HZ MONTADO PARA TRINO LIGHT/300/IZZY 300,MOTORES,5.0,5.0
82967,45992,45992.6021875,Finalizada,2010348,PORCA DO FUSO PIVOTANTE DE 2 ENTRADAS,MOTORES,5.0,5.0
82968,45992,45992.6030439815,Finalizada,2010257,ENGRENAGEM EXTERNA DO DESLIZANTE INDUSTRIAL,MOTORES,5.0,5.0
82970,45992,45994.5814814815,Finalizada,2010278,"SENSOR DE FIM DE CURSO REED DO BASCULANTE 3,5M",MOTORES,6.0,6.0
82971,45992,45992.6060532407,Finalizada,2010017,CONJUNTO FREIO MECÂNICO MOTOR DZ CONVENCIONAL,MOTORES,6.0,6.0
82972,45992,45992.6074884259,Finalizada,2010002,ENGRENAGEM INTERNA 2 ENTRADAS ZAMAC TRINO 300 SPEED/500 SPEED,MOTORES,6.0,6.0
82973,45992,45992.6083333333,Finalizada,2030061,ESTATOR E ROTOR P17 127V 60HZ MONTADO PARA TRINO LIGHT/300/IZZY 300,MOTORES,10.0,10.0
82974,45992,45992.6094328704,Finalizada,2010007,CONJ. CILINDRO E CHAVE DE METAL P/ DESTRAVAMENTO MOTOR DZ,MOTORES,10.0,10.0
82976,45992,45992.6122222222,Finalizada,2010267,CONJUNTO DE DESTRAVAMENTO NYLON COMPLETO TRINO 300 / LIGHT AGL,MOTORES,14.0,14.0
82977,45992,45992.6137152778,Finalizada,2010056,KIT IMÃ FIM DE CURSO DESLIZANTE,MOTORES,20.0,20.0
82978,45992,45992.6143981482,Finalizada,2010036,"ROLAMENTO 6201ZZ 32x10x12,7mm",MOTORES,25.0,25.0
83008,45993,45993.2995138889,Finalizada,813189,"FUSO P 7.5MM DE 3,0M E 6 ENTRADAS",MOTORES,60.0,60.0
83010,45993,45994.5819791667,Finalizada,813210,FUSO P 7.5MM DE 5M E 6 ENTRADAS,MOTORES,1.0,1.0
83011,45993,45994.5803356481,Finalizada,813459,"TUBO DE INOX CORTADO PARA PIVO 0,75M",MOTORES,304.0,304.0
83022,45993,45995.3646412037,Finalizada,1015504,"BARREIRA CANCELA AGUSTA BRUSHLESS AGL DC COM LED - 4,0m",MOTORES,30.0,30.0
83023,45993,45996.4375347222,Finalizada,1015502,"BARREIRA CANCELA AGUSTA BRUSHLESS AGL DC COM LED - 3,0m",MOTORES,30.0,30.0
83024,45993,46007.2325462963,Finalizada,1015530,"BARREIRA ARTICULADA CANCELA AGUSTA BRUSHLESS AGL DC COM LED - 3,0m",MOTORES,6.0,6.0
83027,45993,45995.3407060185,Finalizada,2001183,CONJ. MOVIMENTADOR TRINO 500 220V 50-60HZ SEM CREMALHEIRA COM  B. ALUMINIUM,MOTORES,4.0,4.0
83030,45993,45995.5709490741,Finalizada,2006041,CONJ. MOVIMENTADOR INTELIGENTE - IZZY 300 220V 50-60HZ SEM CREMALHEIRA,MOTORES,200.0,200.0
83038,45993,45995.3528009259,Finalizada,2006148,CONJ. MOVIMENTADOR INTELIGENTE - IZZY 300 220V 50-60HZ LOG,MOTORES,100.0,100.0
83046,45993,45994.5821180556,Finalizada,2010182,"SENSOR DE FIM DE CURSO REED DO PIVOTANTE 1,50M",MOTORES,2.0,2.0
83048,45993,45994.5821643519,Finalizada,2010139,TAMPA DA VENTOINHA - BV,MOTORES,1.0,1.0
83052,45993,45993.5666898148,Finalizada,2010173,PROTEÇÃO CENTRAL DUPLA,MOTORES,1.0,1.0
