2010466,"BUCHA DE CENTRAGEM DO EIXO DO ROTOR DZ",UNIDADE,UN,"AGL MOTORES","1,00","0,00","0,00","0,00","0,00"
2010273,"BUCHA SEXTAVADA NYLON DO EIXO PRINCIPAL LINHA DESLIZANTE",UNIDADE,UN,"AGL MOTORES","1,00","0,00","0,00","0,00","0,00"
1106301,"BULLET WIFI CAM",UNIDADE,UN,"AGL ELETRONICOS","538,00","0,00","0,00","0,00","0,00"
1106050,"CABO ADAPTADOR Rj45 PARA CONEXÃO DE REDE DO VP7",UNIDADE,UN,,"4,00","0,00","0,00","0,00","0,00"
1020006,"CABO COAXIAL RF 4MM + BIPOLAR 24AWG LIGA DE COBRE CP-100 BRANCO",UNIDADE,UN,"AGL ELETRONICOS","874,00","0,00","0,00","0,00","0,00"
1110210,"CABO PROGRAMADOR DE CENTRAL PCD D89",UNIDADE,UN,"AGL ELETRONICOS","23,00","0,00","0,00","0,00","0,00"
1020009,"CABO SEGURANÇA ELETRÔNICA 4P LIGA DE COBRE 24AWG CP-300 BRANCO",UNIDADE,UN,"AGL ELETRONICOS","581,00","0,00","0,00","0,00","0,00"
1302015,"CADEADO LATERAL TETRA CHAVE  - BRANCO",UNIDADE,UN,"AGL ELETRONICOS","508,00","0,00","0,00","0,00","0,00"
1302016,"CADEADO LATERAL TETRA CHAVE  - CINZA",UNIDADE,UN,"AGL ELETRONICOS","39,00","0,00","0,00","0,00","0,00"
1302019,"CADEADO LATERAL TETRA CHAVE  - CINZA EX",UNIDADE,UN,"AGL ELETRONICOS","18,00","0,00","0,00","0,00","0,00"
1302017,"CADEADO LATERAL TETRA CHAVE  - PRETA",UNIDADE,UN,"AGL ELETRONICOS","271,00","0,00","0,00","0,00","0,00"
2010465,"CAIXA CENTRAL DE PORTÃO AGL 12,5 X 4,7 X 10,8",UNIDADE,UN,"AGL ELETRONICOS","1,00","0,00","0,00","0,00","0,00"
1007225,"CAIXA FECHADURA ELETR AL100 AGL 16,2 X 10,0 X 11,1",UNIDADE,UN,"AGL ELETRONICOS","5,00","0,00","0,00","0,00","0,00"
1007238,"CAIXA FECHADURA ELETR AL100R AGL 16,2 X 10,0 X 11,1
",UNIDADE,UN,"AGL ELETRONICOS","1,00","0,00","0,00","0,00","0,00"
1007267,"CAIXA FECHADURA ELÉTRICA ULTRA CARD AGL 16,2 X 10,0 X 11,1",UNIDADE,UN,"AGL ELETRONICOS","1,00","0,00","0,00","0,00","0,00"
1007235,"CAIXA FECHADURA ELETROIMA AL150 FOSCO AGL 8,0 X 6,1 X 16,3",UNIDADE,UN,"AGL ELETRONICOS","1,00","0,00","0,00","0,00","0,00"
1007226,"CAIXA FECHADURA 12V MINI AGL 9,0 X 9,1 X 14,8",UNIDADE,UN,"AGL ELETRONICOS","1,00","0,00","0,00","0,00","0,00"
1110425,"CAIXA PARA ACIONADOR / RECEPTOR / BOTOEIRA SEG 9,5CM X 5,5CM X 4CM EX",UNIDADE,UN,"AGL ELETRONICOS","1,00","0,00","0,00","0,00","0,00"
1110424,"CAIXA PARA ACIONADOR ELETRÔNICO AGL 9,5CM X 5,5CM X 4CM",UNIDADE,UN,"AGL ELETRONICOS","1,00","0,00","0,00","0,00","0,00"
2010494,"CAIXA PARA CONTROLE REMOTO AGL 4,0 X 6,20 X 1,6",UNIDADE,UN,"AGL MOTORES","1,00","0,00","0,00","0,00","0,00"
1007273,"CAIXA PARA MOLA AÉREA AL F2/ F3",UNIDADE,UN,"AGL ELETRONICOS","6,00","0,00","0,00","0,00","0,00"
1110409,"CAIXA PORTEIRO ELETRÔNICO P10X 21,0 X 60,4",UNIDADE,UN,"AGL ELETRONICOS","1,00","0,00","0,00","0,00","0,00"
1007237,"CAIXA TRAVA ELETROMAGNETICA AGL 17,4 X 9,5 X 6,7",UNIDADE,UN,"AGL ELETRONICOS","1,00","0,00","0,00","0,00","0,00"
1007269,"CAIXA TRAVA LATERAL P/ PORTA DE AÇO AGL 6,0 X 5,0 X 22,0",UNIDADE,UN,"AGL ELETRONICOS","1,00","0,00","0,00","0,00","0,00"
2010415,"CALÇO PARA ESTATOR NEW BV",UNIDADE,UN,"AGL MOTORES","1,00","0,00","0,00","0,00","0,00"
