"Column1","Column2","Column3","Column4","Column5"
"2009012","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 127V 50-60HZ EX","401006","PARAFUSO 4.8 X 19 PN. PH - ZI","2"
"2009012","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 127V 50-60HZ EX","401014","PARAFUSO 2.9 X 6.5 A/A PAN PHS ZI","8"
"2009012","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 127V 50-60HZ EX","401044","PARAFUSO A/A PAN PHS 2.9 X 9.5","1"
"2009012","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 127V 50-60HZ EX","401121","ABRAÇADEIRA UV PRETA 202X3,7","1"
"2009012","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 127V 50-60HZ EX","401143","ABRAÇADEIRA UV PRETA 100 X 2,5","1"
"2009012","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 127V 50-60HZ EX","401161","PARAFUSO PAN ZBR P/ CHAVE TORX M5 X 20MM T25","9"
"2009012","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 127V 50-60HZ EX","401169","PF JMP PAN PHS 3,5X14MM ZI","4"
"2009012","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 127V 50-60HZ EX","401207","PF A/A JMC DRILL FL PHS C/ SERRILHA PTA BROCA 4,2X13MM ZI","4"
"2009012","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 127V 50-60HZ EX","402012","ANEL ELÁSTICO E-20","1"
"2009012","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 127V 50-60HZ EX","402015","ANEL ELÁSTICO E12","4"
"2009012","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 127V 50-60HZ EX","402023","ANEL ELÁSTICO E-25 X 12","2"
"2009012","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 127V 50-60HZ EX","401182","PARAFUSO AÇO MET CIL SX INT M10X40MM OX","4"
"2009012","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 127V 50-60HZ EX","401279","PORCA TRAVANTE M10","4"
"2009012","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 127V 50-60HZ EX","403050","MOLA DE DESTRAVAMENTO MOTOR INDUSTRIAL FIO 2,40MM X 80,00MM","1"
"2009012","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 127V 50-60HZ EX","411067","ROLAMENTO 6205LLUC3/2AS 25mm x 52mm x 15","2"
"2009012","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 127V 50-60HZ EX","510027","INLUB GRAX MP 2/TI","0,012"
"2009012","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 127V 50-60HZ EX","512031","CONJUNTO ESTATOR E ROTOR AGL PIVO ROBÔ STRONG P45 1/2 cv 06 POLOS 42Z 127V 60Hz","1"
"2009012","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 127V 50-60HZ EX","701264","EIXO PRINCIPAL DO PIVO ROBÔ","1"
"2009012","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 127V 50-60HZ EX","813506","ENGRENAGEM INTERNA 1 ENTRADA PARA MOTOR INDUSTRIAL DE NYLON","1"
"2009012","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 127V 50-60HZ EX","701159","PINO DESTRAVAMENTO MOTOR DZ INDUSTRIAL - BRUTO","1"
"2009012","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 127V 50-60HZ EX","802036","PARTE DE FECHADURAS - CILINDRO COM CHAVE PARA MOTOR - CYLINDER","1"
"2009012","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 127V 50-60HZ EX","804247","BASE DA CENTRAL DESLIZANTE","1"
"2009012","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 127V 50-60HZ EX","804248","TAMPA DA CENTRAL DESLIZANTE","1"
"2009012","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 127V 50-60HZ EX","804431","TAMPA DO MOTOR INDUSTRIAL","1"
"2009012","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 127V 50-60HZ EX","811306","ETIQUETA ADES. COUCHE 100MM X 80MM X 01 CAR","1"
"2009012","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 127V 50-60HZ EX","811311","ETIQUETA ADES. BOPP FOSCO C/DFAM 50MM X 25MM X 02 CAR","1"
"2009012","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 127V 50-60HZ EX","811541","SACO PLASTICO TRANSPARENTE 30CM X 15CM","1"
