"Column1","Column2","Column3","Column4","Column5"
"2010324","CREMALHEIRA P/ MOTOR INDUSTRIAL STRONG 2000KG 1M GOMO ALUMÍNIO","813128","GOMO ALUMINIO 25 CM P/ CREMALHEIRA MOTOR STRONG","4"
"2010324","CREMALHEIRA P/ MOTOR INDUSTRIAL STRONG 2000KG 1M GOMO ALUMÍNIO","401007","PARAFUSO 4.8 X 13 A/A PN. PH - ZI","12"
"2010324","CREMALHEIRA P/ MOTOR INDUSTRIAL STRONG 2000KG 1M GOMO ALUMÍNIO","813375","CANTONEIRA CREMALHEIRA MOTOR INDUSTRIAL","1"
"2010325","CREMALHEIRA P/ MOTOR INDUSTRIAL STRONG 2000KG 1M GOMO ALUMÍNIO EX","813128","GOMO ALUMINIO 25 CM P/ CREMALHEIRA MOTOR STRONG","4"
"2010325","CREMALHEIRA P/ MOTOR INDUSTRIAL STRONG 2000KG 1M GOMO ALUMÍNIO EX","401007","PARAFUSO 4.8 X 13 A/A PN. PH - ZI","12"
"2010325","CREMALHEIRA P/ MOTOR INDUSTRIAL STRONG 2000KG 1M GOMO ALUMÍNIO EX","813375","CANTONEIRA CREMALHEIRA MOTOR INDUSTRIAL","1"
"2010328","CREMALHEIRA P/ MOTOR INDUSTRIAL STRONG 2000KG 1M NYLON EX","813128","GOMO ALUMINIO 25 CM P/ CREMALHEIRA MOTOR STRONG","4"
"2010328","CREMALHEIRA P/ MOTOR INDUSTRIAL STRONG 2000KG 1M NYLON EX","401007","PARAFUSO 4.8 X 13 A/A PN. PH - ZI","12"
"2010328","CREMALHEIRA P/ MOTOR INDUSTRIAL STRONG 2000KG 1M NYLON EX","813375","CANTONEIRA CREMALHEIRA MOTOR INDUSTRIAL","1"
"813084","CREMALHEIRA PERFIL ALUMÍNIO GOMO DE ALUMÍNIO 1,5M","813146","GOMO 25CM P/ CREMALHEIRA ALUMÍNIO","6"
"813084","CREMALHEIRA PERFIL ALUMÍNIO GOMO DE ALUMÍNIO 1,5M","401007","PARAFUSO 4.8 X 13 A/A PN. PH - ZI","18"
"813084","CREMALHEIRA PERFIL ALUMÍNIO GOMO DE ALUMÍNIO 1,5M","201072","PERFIL STLF-0306 6063 T5 NT 6025","0,5715"
"813084","CREMALHEIRA PERFIL ALUMÍNIO GOMO DE ALUMÍNIO 1,5M","105008","FITA DE ARQUEAR 10X0,65 AZUL C/ 3000","0,021"
"813101","CREMALHEIRA PERFIL AÇO GOMO DE ALUMÍNIO 1,5M","813146","GOMO 25CM P/ CREMALHEIRA ALUMÍNIO","6"
"813101","CREMALHEIRA PERFIL AÇO GOMO DE ALUMÍNIO 1,5M","401007","PARAFUSO 4.8 X 13 A/A PN. PH - ZI","18"
"813101","CREMALHEIRA PERFIL AÇO GOMO DE ALUMÍNIO 1,5M","201066","ROLO ZINCADO 1,25X50 NBR-7008-ZC","0,631"
"813129","CREMALHEIRA PERFIL AÇO GOMO DE PLÁSTICO 1,5M","813146","GOMO 25CM P/ CREMALHEIRA ALUMÍNIO","6"
"813129","CREMALHEIRA PERFIL AÇO GOMO DE PLÁSTICO 1,5M","401007","PARAFUSO 4.8 X 13 A/A PN. PH - ZI","18"
"813129","CREMALHEIRA PERFIL AÇO GOMO DE PLÁSTICO 1,5M","201066","ROLO ZINCADO 1,25X50 NBR-7008-ZC","0,631"
"813126","CREMALHEIRA CHAPA 16 GOMO DE ALUMÍNIO 0,5M","105008","FITA DE ARQUEAR 10X0,65 AZUL C/ 3000","0,0062"
"2010154","CREMALHEIRA NYLON 1,0MT 4-GOMO PLAS PRETO EX","105008","FITA DE ARQUEAR 10X0,65 AZUL C/ 3000","0,021"
"2010226","CREMALHEIRA P/ MOTOR INDUSTRIAL STRONG 2000KG 1M NYLON","105008","FITA DE ARQUEAR 10X0,65 AZUL C/ 3000","2,712"
"2010324","CREMALHEIRA P/ MOTOR INDUSTRIAL STRONG 2000KG 1M GOMO ALUMÍNIO","105008","FITA DE ARQUEAR 10X0,65 AZUL C/ 3000","2,712"
"2010325","CREMALHEIRA P/ MOTOR INDUSTRIAL STRONG 2000KG 1M GOMO ALUMÍNIO EX","105008","FITA DE ARQUEAR 10X0,65 AZUL C/ 3000","2,712"
"2010328","CREMALHEIRA P/ MOTOR INDUSTRIAL STRONG 2000KG 1M NYLON EX","105008","FITA DE ARQUEAR 10X0,65 AZUL C/ 3000","2,712"
"2001018","CREMALHEIRA RESIDENCIAL 1,5 METRO GOMO PLÁSTICO MOD 4","813629","GOMO 150CM P/ CREMALHEIRA PLASTICO (6X25CM) - PRETO","1"
"2001019","CREMALHEIRA RESIDENCIAL 1 METRO GOMO PLÁSTICO MOD 4","813628","GOMO 100CM P/ CREMALHEIRA PLASTICO (4X25CM) - PRETO","1"
"2001021","CREMALHEIRA RESIDENCIAL 1 METRO PERFIL ALUM GOMO PLASTICO  MOD 4","813628","GOMO 100CM P/ CREMALHEIRA PLASTICO (4X25CM) - PRETO","1"
"2001022","CREMALHEIRA RESIDENCIAL 1,5 METRO PERFIL ALUM GOMO PLASTICO MOD 4","813629","GOMO 150CM P/ CREMALHEIRA PLASTICO (6X25CM) - PRETO","1"
"2001023","CREMALHEIRA RESIDENCIAL 0,50 METRO GOMO PLÁSTICO MOD 4","813627","GOMO 50CM P/ CREMALHEIRA PLASTICO (2X25CM) - PRETO","1"
"2001044","CREMALHEIRA RESIDENCIAL 0,50 METRO GOMO PLÁSTICO MOD 4 EX","813627","GOMO 50CM P/ CREMALHEIRA PLASTICO (2X25CM) - PRETO","1"
"2001046","CREMALHEIRA RESIDENCIAL 1,5 METRO PERFIL ALUM GOMO PLASTICO MOD 4 EX","813629","GOMO 150CM P/ CREMALHEIRA PLASTICO (6X25CM) - PRETO","1"
"2001135","CREMALHEIRA RESIDENCIAL 1 METRO GOMO PLÁSTICO MOD 4 EX","813628","GOMO 100CM P/ CREMALHEIRA PLASTICO (4X25CM) - PRETO","1"
"2001136","CREMALHEIRA RESIDENCIAL 1,5 METRO GOMO PLÁSTICO MOD 4 EX","813629","GOMO 150CM P/ CREMALHEIRA PLASTICO (6X25CM) - PRETO","1"
"2001232","CREMALHEIRA RESIDENCIAL 1 METRO PERFIL ALUM GOMO PLASTICO  MOD 4 EX","813628","GOMO 100CM P/ CREMALHEIRA PLASTICO (4X25CM) - PRETO","1"
"2004046","CREMALHEIRA RESIDENCIAL 1 METRO GOMO PLÁSTICO MOD 4 KRIPT","813628","GOMO 100CM P/ CREMALHEIRA PLASTICO (4X25CM) - PRETO","1"
"2004059","CREMALHEIRA RESIDENCIAL 0,5 METRO GOMO PLÁSTICO MOD 4 KRIPT","813627","GOMO 50CM P/ CREMALHEIRA PLASTICO (2X25CM) - PRETO","1"
"2004061","CREMALHEIRA RESIDENCIAL 1,5 METRO GOMO PLÁSTICO MOD 4 KRIPT","813629","GOMO 150CM P/ CREMALHEIRA PLASTICO (6X25CM) - PRETO","1"
"2010154","CREMALHEIRA NYLON 1,0MT 4-GOMO PLAS PRETO EX","813628","GOMO 100CM P/ CREMALHEIRA PLASTICO (4X25CM) - PRETO","1"
