"Column1","Column2","Column3","Column4","Column5"
"2004036","CONJUNTO MOVIMENTADOR TRINO PIVO 4 127V - 1M 4E KRIPT","402017","CP DE FERRO ZINCADO 3/16 X 1. 1/4","2"
"2004036","CONJUNTO MOVIMENTADOR TRINO PIVO 4 127V - 1M 4E KRIPT","813321","PINO TRAVA PIVO - ZINCADO","2"
"2004036","CONJUNTO MOVIMENTADOR TRINO PIVO 4 127V - 1M 4E KRIPT","811541","SACO PLASTICO TRANSPARENTE 30CM X 15CM","1"
"2004036","CONJUNTO MOVIMENTADOR TRINO PIVO 4 127V - 1M 4E KRIPT","811034","MANUAL DE INSTALAÇÃO LINHA PIVOTANTE SEM LOGO PORTUGUÊS (CENTRAL FLEX / DUPLA)","1"
"2004036","CONJUNTO MOVIMENTADOR TRINO PIVO 4 127V - 1M 4E KRIPT","811763","CAIXA MASTER 2 - CAIXA PIVÔ VIOLÃO 1 METRO COM IMPRESSÃO","1"
"2004036","CONJUNTO MOVIMENTADOR TRINO PIVO 4 127V - 1M 4E KRIPT","811306","ETIQUETA ADES. COUCHE 100MM X 80MM X 01 CAR","1"
"2004036","CONJUNTO MOVIMENTADOR TRINO PIVO 4 127V - 1M 4E KRIPT","401121","ABRAÇADEIRA UV PRETA 202X3,7","1"
"2004036","CONJUNTO MOVIMENTADOR TRINO PIVO 4 127V - 1M 4E KRIPT","811802","CAIXA MASTER 12 - CX DA CENTRAL PIVÔ","1"
"2004036","CONJUNTO MOVIMENTADOR TRINO PIVO 4 127V - 1M 4E KRIPT","811801","CAIXA MASTER 7 - CALÇO CABEÇA DO MOTOR PIVÔ","1"
"2004036","CONJUNTO MOVIMENTADOR TRINO PIVO 4 127V - 1M 4E KRIPT","201125","GRAMPO 35/18 UNIDADE","8"
"2004036","CONJUNTO MOVIMENTADOR TRINO PIVO 4 127V - 1M 4E KRIPT","401069","PARAFUSO 2 9X13MM A/A PAN PHS ZI","2"
"2004036","CONJUNTO MOVIMENTADOR TRINO PIVO 4 127V - 1M 4E KRIPT","804462","ACABAMENTO DO TUBO INOX PIVÔ/BARREIRA ARTICULADA","1"
"2004036","CONJUNTO MOVIMENTADOR TRINO PIVO 4 127V - 1M 4E KRIPT","401198","PARAFUSO PLASTIC PAN PHILLIPS 4 X 10 ZB - ZINCADO","4"
"2004036","CONJUNTO MOVIMENTADOR TRINO PIVO 4 127V - 1M 4E KRIPT","813234","CHAVETA 8MMX33,4MM","1"
"2004036","CONJUNTO MOVIMENTADOR TRINO PIVO 4 127V - 1M 4E KRIPT","501043","GRAXA BRANCA SACHE 10G","1"
"2004036","CONJUNTO MOVIMENTADOR TRINO PIVO 4 127V - 1M 4E KRIPT","411058","CORDÃO ESPONJOSO 1/8  Ø 3MM + 0,4MM (ANEL DE VEDAÇÃO)","0.7"
"2004036","CONJUNTO MOVIMENTADOR TRINO PIVO 4 127V - 1M 4E KRIPT","813515","CALÇO DO ESTATOR P28 BV/PIVO","2"
"2004036","CONJUNTO MOVIMENTADOR TRINO PIVO 4 127V - 1M 4E KRIPT","105068","BOBINA LAMINADA 2,00MM PRETA 23 (EVA PARA MOTORES)","0.025"
"2004036","CONJUNTO MOVIMENTADOR TRINO PIVO 4 127V - 1M 4E KRIPT","101309","CAPACITOR FIXO C/DIELETRICO DE POLIPROPILENO BIORIENTADO P/MOTORES CMRW CANECA PLASTICA 30UF 250V 50","1"
"2004036","CONJUNTO MOVIMENTADOR TRINO PIVO 4 127V - 1M 4E KRIPT","100802","TRANSMISSOR 433MHZ REMOTE - MODELO: AGL-E2  (DIGITAL KEY 6P20 BLACK)","2"
"2004036","CONJUNTO MOVIMENTADOR TRINO PIVO 4 127V - 1M 4E KRIPT","813619","EIXO ESTAMPADO PARA MOTOR PIVO - ZINCADO","1"
"2004036","CONJUNTO MOVIMENTADOR TRINO PIVO 4 127V - 1M 4E KRIPT","813600","SENSOR DE FIM DE CURSO REED BV/NEW BV/PIVO 1,0M","1"
"2004038","CONJUNTO MOVIMENTADOR TRINO PIVO 3 127V - 1M 4E KRIPT","911080","PLACA REVISADA CENTRAL FLEX","1"
"2004038","CONJUNTO MOVIMENTADOR TRINO PIVO 3 127V - 1M 4E KRIPT","401014","PARAFUSO 2.9 X 6.5 A/A PAN PHS ZI","2"
